problem_id,problem_tier,categories
8136,4,['2']
8137,4,['16']
8138,4,['16']
8139,4,"['2', '16']"
8140,4,['2']
8141,4,"['3', '16']"
8142,4,['2']
8143,4,['2']
8144,4,"['2', '5']"
8145,4,"['2', '16']"
8146,4,"['2', '5']"
8147,4,['2']
8148,4,['16']
8149,4,"['2', '16']"
8150,4,['2']
8151,4,['16']
8152,4,"['2', '15']"
8153,4,"['2', '5']"
8154,4,['2']
8155,4,"['16', '26']"
8156,4,"['2', '4']"
8157,4,['3']
8158,4,['16']
8159,4,"['2', '19']"
8160,4,"['2', '4', '5']"
8161,4,['2']
8162,4,"['2', '16']"
8163,4,"['2', '4', '5']"
8164,4,['2']
8165,4,"['2', '16', '19']"
8166,4,"['2', '5']"
8167,4,['16']
8168,4,['16']
8169,4,"['2', '5']"
8170,4,['2']
8171,4,"['5', '16']"
8173,4,['16']
8174,4,"['2', '4']"
8175,4,['16']
8176,4,"['2', '3']"
8177,4,"['2', '16']"
8178,4,"['2', '5']"
8179,4,"['2', '16']"
8180,4,"['2', '16']"
8181,4,"['2', '4', '16']"
8182,4,"['2', '4', '5']"
8183,4,['16']
8184,4,['16']
8185,4,['2']
8186,4,['16']
8187,4,"['2', '16']"
8188,4,['2']
8189,4,['2']
8190,4,['16']
8191,4,"['2', '16']"
8192,4,"['2', '16']"
8193,4,['2']
8194,4,"['3', '16']"
8195,4,['2']
8196,4,"['2', '3', '5']"
8197,4,"['4', '16']"
8198,4,"['2', '4', '16']"
8199,4,['2']
8200,4,"['2', '4', '5']"
8201,4,"['2', '5']"
8202,4,"['3', '16', '19']"
8203,4,"['2', '4']"
8204,4,"['2', '19']"
8205,4,"['3', '5']"
8206,4,"['2', '5']"
8207,4,"['2', '16']"
8208,4,['2']
8209,4,"['2', '5']"
8210,4,['2']
8211,4,"['2', '5']"
8212,4,"['2', '16']"
8213,4,"['16', '22']"
8214,4,['2']
8215,4,"['2', '16']"
8216,4,"['2', '4']"
8217,4,['16']
8218,4,['16']
8219,4,['2']
8220,4,"['2', '16']"
8221,4,['16']
8222,4,['5']
8223,4,['16']
8224,4,"['16', '22']"
8225,4,"['2', '5']"
8226,4,"['2', '4', '16']"
8227,4,"['2', '5']"
8228,4,"['2', '5']"
8229,4,['16']
8230,5,"['2', '16']"
8231,5,"['4', '16']"
8232,5,['2']
8233,5,"['2', '5']"
8234,5,"['2', '5']"
8235,5,"['2', '5']"
8236,5,['2']
8237,5,"['2', '5', '16']"
8238,5,"['2', '5', '16']"
8239,5,"['2', '4']"
8240,5,"['2', '16']"
8241,5,['22']
8242,5,['2']
8243,5,['16']
8244,5,['2']
8245,5,"['2', '5']"
8246,5,['2']
8247,5,"['2', '16']"
8248,5,"['2', '16']"
8249,5,"['2', '4']"
8250,5,['2']
8251,5,"['2', '16']"
8252,5,"['2', '16']"
8253,5,['2']
8254,5,['2']
8255,5,"['2', '16']"
8256,5,"['2', '4']"
8257,5,['16']
8258,5,"['2', '5']"
8259,5,['16']
8260,5,"['2', '4', '16']"
8261,5,"['2', '5', '16']"
8262,5,"['2', '5']"
8263,5,"['2', '5']"
8264,5,"['2', '5', '16']"
8265,5,['16']
8266,5,['16']
8267,5,"['2', '4', '16']"
8268,5,['16']
8269,5,['16']
8270,5,['16']
8271,5,"['2', '16']"
8272,5,"['2', '16']"
8273,5,"['5', '16']"
8274,5,"['2', '4', '5']"
8275,5,['4']
8276,5,['16']
8277,5,['16']
8278,5,"['2', '4', '5']"
8279,5,"['2', '5']"
8280,5,"['2', '4', '16']"
8281,5,"['2', '16']"
8282,5,"['2', '16']"
8283,5,"['2', '5']"
8284,5,['2']
8285,5,"['2', '16']"
8286,5,"['2', '16']"
8287,5,['16']
8288,5,"['2', '16', '19']"
8289,5,"['2', '16']"
8290,5,"['2', '11']"
8291,5,"['2', '5']"
8292,5,"['4', '16']"
8293,5,"['2', '5']"
8294,5,['2']
8295,5,"['2', '5']"
8296,5,"['2', '5', '16']"
8297,5,"['2', '16']"
8298,5,"['2', '19']"
8299,5,"['2', '16', '22']"
8300,5,['2']
8301,5,"['2', '5']"
8302,5,['4']
8303,5,"['4', '16']"
8304,5,"['3', '5', '16']"
8305,5,"['2', '5']"
8306,5,"['2', '16']"
8307,5,"['2', '16']"
8308,5,['2']
8309,5,['2']
8310,5,"['2', '5']"
8311,5,['2']
8312,5,['2']
8313,5,"['2', '5', '16']"
8314,5,"['2', '5']"
8315,5,['4']
8316,5,['16']
8317,5,"['2', '5', '16']"
8318,5,"['2', '5']"
8319,5,"['2', '5']"
8320,5,['2']
8321,5,"['2', '5']"
8322,5,['2']
8323,5,"['2', '5']"
8324,5,['5']
8325,5,"['2', '5', '16']"
8326,5,"['4', '16']"
8327,5,"['4', '16']"
8328,5,['22']
8329,5,"['2', '5']"
8330,5,['2']
8331,5,"['2', '5']"
8332,5,"['2', '16']"
8333,5,"['2', '16']"
8334,5,['2']
8335,5,"['2', '5']"
8336,5,"['2', '5']"
8337,5,['2']
8338,5,"['2', '5', '16']"
8339,5,"['2', '16']"
8340,5,"['2', '4', '16', '22']"
8341,5,"['4', '16']"
8342,5,"['2', '5']"
8343,5,"['5', '16', '22']"
8344,5,['16']
8345,5,"['2', '4', '16']"
8346,5,['16']
8347,5,"['2', '16']"
8348,5,"['5', '11']"
8349,5,['2']
8350,5,"['2', '5']"
8351,5,"['2', '5']"
8352,5,['2']
8353,5,"['2', '5']"
8354,5,"['2', '5']"
8355,5,"['2', '5']"
8356,5,"['2', '5']"
8357,5,['16']
8358,5,"['2', '5', '16']"
8359,5,"['2', '16']"
8360,5,"['2', '5', '16']"
8361,5,"['2', '16', '22']"
8362,5,['16']
8363,5,['2']
8364,5,"['2', '5']"
8365,5,"['2', '16']"
8366,5,['16']
8367,5,"['2', '16']"
8368,5,"['2', '16']"
8369,5,"['2', '5', '16']"
8370,5,"['2', '16']"
8371,5,"['2', '16']"
8372,5,['2']
8373,5,"['2', '5']"
8374,5,"['2', '5']"
8375,5,"['2', '16']"
8376,5,"['2', '5']"
8377,5,['2']
8378,5,"['2', '16']"
8379,5,['2']
8380,5,"['2', '16']"
8381,5,['2']
8382,5,"['2', '16']"
8383,5,['16']
8384,5,"['2', '4']"
8385,5,"['2', '5', '16']"
8386,5,"['2', '5']"
8387,5,"['2', '5']"
8388,5,"['2', '16']"
8389,5,"['2', '16']"
8390,5,"['2', '16']"
8391,5,"['2', '5']"
8392,5,"['2', '5']"
8393,5,"['4', '22']"
8394,5,['2']
8395,5,"['2', '16', '22']"
8396,5,"['2', '16']"
8397,5,['2']
8398,5,['2']
8399,5,"['2', '19']"
8400,5,['3']
8401,5,"['2', '5']"
8402,5,"['2', '5']"
8403,5,"['2', '19']"
8404,5,"['2', '5']"
8405,5,"['16', '22']"
8406,5,"['4', '16']"
8407,5,['2']
8408,5,"['2', '5']"
8409,5,"['2', '16']"
8410,5,"['2', '16']"
8411,5,"['2', '5']"
8412,5,"['2', '5']"
8413,5,"['5', '16']"
8414,5,['2']
8415,5,"['4', '16']"
8416,5,['2']
8417,5,"['2', '16']"
8418,5,"['2', '4', '16']"
8419,5,"['2', '16']"
8420,5,['16']
8421,5,"['2', '5']"
8422,5,['2']
8423,5,"['4', '22']"
8424,5,['2']
8425,5,"['2', '16']"
8426,5,"['2', '16']"
8427,5,['2']
8428,5,"['5', '16']"
8429,5,"['2', '16']"
8430,5,['2']
8431,5,['2']
8432,5,"['2', '16']"
8433,5,"['2', '16']"
8434,5,['16']
8435,5,['2']
8436,5,"['2', '16']"
8437,5,"['2', '16']"
8438,5,"['2', '16', '22']"
8439,5,['2']
8440,5,"['2', '16']"
8441,5,"['2', '5', '16']"
8442,5,"['2', '16']"
8443,5,"['2', '4', '16']"
8444,5,"['2', '16']"
8445,5,"['16', '22']"
8446,5,"['2', '5', '16']"
8447,5,"['2', '4']"
8448,5,"['2', '5']"
8449,5,"['2', '5']"
8450,5,"['2', '5', '16']"
8451,5,"['2', '5']"
8452,5,"['2', '16']"
8453,5,['2']
8454,5,"['4', '16']"
8455,5,"['4', '16']"
8456,5,"['2', '5']"
8457,5,['2']
8458,5,"['2', '5']"
8459,5,"['2', '16']"
8460,5,"['2', '5']"
8461,5,"['2', '4', '5']"
8462,5,"['2', '4', '16']"
8463,5,"['2', '5']"
8464,5,"['2', '4', '16']"
8465,5,['2']
8466,5,"['4', '16']"
8467,5,"['2', '5']"
8468,5,"['2', '16']"
8469,5,['4']
8470,5,"['2', '16']"
8471,5,"['2', '5']"
8472,5,"['2', '16']"
8473,5,['5']
8474,5,"['3', '16']"
8475,5,"['2', '5']"
8476,6,['2']
8477,5,"['2', '19']"
8478,5,"['2', '16']"
8479,5,"['2', '11']"
8480,5,"['2', '4', '16']"
8481,5,"['2', '5']"
8482,5,"['2', '16']"
8483,5,"['2', '5']"
8484,5,['16']
8485,5,"['2', '5']"
8486,5,"['2', '16']"
8487,5,"['2', '16']"
8488,5,"['2', '5']"
8489,5,['2']
8490,5,"['2', '5', '16']"
8491,5,"['2', '5']"
8492,5,['2']
8493,5,['16']
8494,5,['16']
8495,5,['5']
8496,5,['16']
8497,5,['2']
8498,5,"['4', '16']"
8499,5,"['2', '16']"
8500,5,"['2', '5', '16']"
8501,5,['5']
8502,5,"['5', '16']"
8503,5,"['2', '5']"
8504,5,['2']
8505,5,"['2', '16']"
8506,5,"['2', '11']"
8507,5,['16']
8508,5,"['2', '4']"
8509,5,"['2', '16']"
8510,5,"['2', '19']"
8511,5,"['16', '22']"
8512,5,['2']
8513,5,['2']
8514,5,"['2', '16']"
8515,5,"['2', '16']"
8516,5,"['2', '5']"
8517,5,['16']
8518,5,['16']
8519,5,['2']
8520,5,"['2', '5', '16']"
8521,5,"['2', '5']"
8522,5,"['4', '5']"
8523,5,"['2', '5']"
8524,5,"['2', '5']"
8525,5,"['2', '16']"
8526,5,"['2', '19']"
8527,5,"['4', '16']"
8528,5,"['4', '16']"
8529,5,"['2', '5']"
8530,5,"['2', '5', '16']"
8531,5,['5']
8532,5,"['2', '5']"
8533,5,"['2', '5']"
8534,5,"['2', '16']"
8535,5,['16']
8536,5,"['2', '4', '5']"
8537,5,['2']
8538,5,"['4', '5']"
8539,5,['2']
8540,5,['16']
8541,5,['16']
8542,5,"['2', '4']"
8543,5,"['2', '5']"
8544,5,"['4', '22']"
8545,5,"['2', '3']"
8546,5,"['2', '4', '16']"
8547,5,"['2', '5']"
8548,5,"['3', '19']"
8549,5,"['2', '5']"
8550,5,"['2', '5']"
8551,5,"['16', '22']"
8552,5,"['2', '5']"
8553,5,"['2', '5', '16']"
8554,5,"['2', '4', '22']"
8555,5,"['2', '5', '16']"
8556,5,"['2', '4', '5', '11']"
8557,5,['2']
8558,5,"['2', '16']"
8559,5,"['2', '5', '16']"
8560,5,"['2', '5']"
8561,5,"['2', '5']"
8562,5,"['2', '5']"
8563,5,['2']
8564,5,['2']
8565,5,"['2', '11']"
8566,5,['5']
8567,5,"['2', '5']"
8568,5,['16']
8569,5,"['2', '5']"
8570,5,"['2', '5']"
8571,5,['5']
8573,5,"['2', '16']"
8574,5,"['2', '5']"
8575,5,"['2', '5']"
8576,5,"['2', '16']"
8577,5,"['2', '4']"
8578,5,['5']
8579,5,"['2', '5']"
8580,5,['16']
8581,5,"['2', '22']"
8582,5,"['2', '5']"
8583,5,"['2', '4', '16']"
8584,5,['2']
8585,5,['2']
8586,5,['2']
8587,5,['2']
8588,5,"['2', '5']"
8589,5,['2']
8590,5,['2']
8591,5,['2']
8592,5,"['2', '5']"
8593,5,['5']
8594,5,"['2', '5', '16']"
8595,5,"['2', '16']"
8596,5,"['2', '16']"
8597,5,['2']
8598,5,['2']
8599,5,"['2', '16']"
8600,5,['2']
8601,5,"['2', '5']"
8602,5,['2']
8603,5,"['2', '5']"
8604,5,['16']
8605,5,"['2', '5', '16']"
8606,5,"['2', '5']"
8607,5,"['2', '5']"
8608,5,"['2', '5']"
8609,5,"['2', '16']"
8610,5,"['2', '16', '22']"
8611,5,"['2', '5']"
8612,5,['5']
8613,5,"['2', '5']"
8614,5,['5']
8615,5,['2']
8616,5,"['2', '16']"
8617,5,"['2', '5']"
8618,5,"['2', '16']"
8619,5,"['2', '5']"
8620,5,"['2', '5']"
8621,5,"['2', '5']"
8622,5,"['4', '16']"
8623,5,"['4', '16']"
8624,5,"['2', '11']"
8625,5,['5']
8626,5,"['2', '5']"
8627,5,"['2', '19', '22']"
8628,5,"['4', '5', '16']"
8629,5,['2']
8630,5,"['2', '5', '19']"
8631,5,"['2', '16']"
8632,5,"['2', '16']"
8633,5,"['2', '4', '16']"
8634,5,"['2', '5']"
8635,5,"['2', '5', '16']"
8636,5,"['16', '22']"
8637,5,['2']
8638,5,"['2', '5']"
8639,5,['2']
8640,5,['4']
8641,5,"['2', '16']"
8642,5,"['2', '16']"
8643,5,"['2', '5']"
8644,5,['2']
8645,5,['2']
8646,5,"['2', '16']"
8647,5,"['2', '5']"
8648,5,"['4', '16']"
8649,5,"['2', '5']"
8650,5,"['2', '5']"
8651,5,"['2', '4']"
8652,5,"['2', '4']"
8653,5,"['2', '4']"
8654,5,"['5', '11']"
8655,5,"['2', '5']"
8656,5,['2']
8657,5,"['2', '5']"
8658,5,['5']
8659,5,['2']
8660,5,"['2', '5']"
8661,5,"['16', '22']"
8662,5,"['2', '5']"
8663,5,"['2', '5']"
8664,5,"['2', '5']"
8665,5,"['2', '5']"
8666,5,"['2', '5']"
8667,5,"['2', '16']"
8668,5,"['2', '16']"
8669,5,"['4', '16']"
8670,5,"['2', '5']"
8671,5,"['2', '5', '16']"
8672,5,['2']
8673,5,['16']
8674,5,"['2', '5']"
8675,5,"['2', '5']"
8676,5,['2']
8677,5,['2']
8678,5,"['16', '22']"
8679,5,['2']
8680,5,['2']
8681,5,"['2', '4']"
8682,5,"['2', '16']"
8683,5,"['2', '19']"
8684,5,"['2', '5', '15', '16']"
8685,5,"['2', '4', '5']"
8686,5,"['2', '5']"
8687,5,"['2', '16']"
8688,5,['5']
8689,5,"['4', '16']"
8690,5,['16']
8691,5,"['2', '16']"
8692,5,"['2', '16']"
8693,5,"['2', '5']"
8694,5,"['2', '5']"
8695,5,['2']
8696,5,"['2', '5', '16']"
8697,5,"['2', '4', '5']"
8698,5,"['2', '5']"
8699,5,"['2', '5']"
8700,5,"['2', '16']"
8701,5,"['3', '16', '19']"
8702,5,"['2', '3']"
8703,5,"['2', '16']"
8704,5,"['2', '16']"
8705,5,"['2', '5']"
8706,5,"['2', '16']"
8707,5,"['2', '5']"
8708,5,['16']
8709,5,"['2', '5', '16']"
8710,5,"['2', '4', '16']"
8711,5,['2']
8712,5,['16']
8713,5,"['2', '16']"
8714,5,['2']
8715,5,['2']
8716,5,['2']
8717,5,['2']
8718,5,"['13', '16']"
8719,5,['4']
8720,5,['16']
8721,5,"['2', '16']"
8722,5,['2']
8723,5,"['2', '5', '16']"
8724,5,"['2', '16', '22']"
8725,5,"['2', '16']"
8726,5,"['4', '16']"
8727,5,"['2', '16']"
8728,5,['2']
8729,5,"['4', '16']"
8730,5,"['5', '16']"
8731,5,"['2', '16']"
8732,5,['2']
8733,5,"['4', '16']"
8734,5,"['2', '16']"
8735,5,"['2', '16']"
8736,5,['16']
8737,5,['16']
8738,5,"['4', '16']"
8739,5,"['4', '16']"
8740,5,['4']
8741,5,"['2', '16']"
8742,5,"['2', '16']"
8743,5,"['2', '5']"
8744,5,['2']
8745,5,"['2', '5']"
8746,5,"['2', '5']"
8747,5,['2']
8748,5,"['2', '4', '16']"
8749,5,"['2', '5']"
8750,5,['2']
8751,5,['16']
8752,5,['16']
8753,5,"['2', '5']"
8754,5,"['2', '5']"
8755,5,"['2', '5']"
8756,5,"['4', '16', '22']"
8757,5,['4']
8758,5,"['4', '16']"
8759,5,['4']
8760,5,"['2', '16']"
8761,5,"['2', '16']"
8762,5,['16']
8763,5,"['2', '5']"
8764,5,"['2', '5']"
8765,5,"['2', '5', '21']"
8766,5,"['2', '16']"
8767,5,"['1', '16']"
8768,5,['2']
8769,5,"['2', '5']"
8770,5,"['2', '16']"
8771,5,"['4', '16']"
8772,5,"['2', '5']"
8773,5,"['2', '16']"
8774,5,"['2', '16']"
8775,5,"['2', '5']"
8776,5,['5']
8777,5,"['2', '5']"
8778,5,"['2', '16']"
8779,5,"['4', '16']"
8780,5,"['2', '5', '15']"
8781,5,"['2', '5']"
8782,5,"['4', '5', '16']"
8783,5,"['4', '5']"
8784,5,"['2', '16']"
8785,5,"['16', '22']"
8786,5,['2']
8787,5,['16']
8788,5,"['4', '16']"
8789,5,"['2', '16']"
8790,5,"['2', '16']"
8791,5,"['2', '5']"
8792,5,['16']
8793,5,['2']
8794,5,['2']
8795,5,"['2', '16']"
8796,5,"['2', '16', '22']"
8797,5,['2']
8798,5,"['2', '16']"
8799,5,['2']
8800,5,['2']
8801,5,"['2', '4', '5']"
8802,5,['4']
8803,5,"['2', '5']"
8804,5,"['2', '16']"
8805,5,"['2', '5']"
8806,5,"['2', '5']"
8807,5,['2']
8808,5,"['2', '16']"
8809,5,"['2', '4', '16']"
8810,5,"['2', '5']"
8811,5,"['2', '5']"
8812,5,['2']
8813,5,"['2', '5', '16']"
8814,5,['2']
8815,5,['2']
8816,5,['16']
8817,5,['2']
8818,5,"['2', '5']"
8819,5,"['2', '16']"
8820,5,"['2', '11']"
8821,5,['16']
8822,5,['2']
8823,5,"['2', '5']"
8824,5,"['2', '16']"
8825,5,"['2', '19']"
8826,5,"['2', '4', '16']"
8827,5,"['2', '5']"
8828,5,"['2', '5']"
8829,5,"['2', '16']"
8830,5,['16']
8831,5,['5']
8832,5,"['2', '4']"
8833,5,"['2', '3']"
8834,5,"['4', '16']"
8835,5,"['2', '5']"
8836,5,['16']
8837,5,['2']
8838,5,['2']
8839,5,"['2', '3', '5']"
8840,5,"['2', '5']"
8841,5,"['2', '4', '5']"
8842,5,"['2', '5', '16']"
8843,5,"['2', '5']"
8844,5,['2']
8845,5,"['2', '5']"
8846,5,"['2', '4']"
8847,5,['16']
8848,5,"['2', '5']"
8849,5,['2']
8850,5,"['4', '16']"
8851,5,['16']
8852,5,"['2', '16']"
8853,5,"['2', '5']"
8854,5,"['2', '15', '16']"
8855,5,['2']
8856,5,"['2', '5']"
8857,5,"['2', '16']"
8858,5,['2']
8859,5,['2']
8860,5,"['2', '5']"
8861,5,"['2', '5', '19']"
8862,5,['2']
8863,5,['2']
8864,5,"['2', '5']"
8865,5,['2']
8866,5,['2']
8867,5,['2']
8868,5,['2']
8869,5,"['2', '5']"
8870,5,"['2', '16']"
8871,5,"['2', '5']"
8872,5,['5']
8873,5,['2']
8874,5,"['2', '4']"
8875,5,['5']
8876,5,['5']
8877,5,"['2', '5']"
8878,5,['16']
8879,5,['5']
8880,5,"['2', '5', '19']"
8881,5,['2']
8882,5,"['2', '5']"
8883,5,"['2', '5']"
8884,5,"['2', '5']"
8885,5,['16']
8886,5,['3']
8887,5,['5']
8888,5,"['2', '5']"
8889,5,"['4', '16']"
8890,5,"['2', '16']"
8891,5,['16']
8892,5,"['2', '16']"
8893,5,['16']
8894,5,"['2', '5']"
8895,5,"['16', '22']"
8896,5,"['2', '16']"
8897,5,"['2', '5']"
8898,5,"['2', '5']"
8899,5,"['2', '16']"
8900,5,"['2', '5']"
8901,5,"['2', '5']"
8902,5,['2']
8903,5,"['2', '5', '16']"
8904,5,['5']
8905,5,"['2', '5']"
8906,5,['22']
8907,5,"['16', '22']"
8908,5,"['16', '22']"
8909,5,"['2', '16']"
8910,5,"['2', '16']"
8911,5,"['2', '4']"
8912,5,"['2', '4', '16']"
8913,5,"['2', '4', '16']"
8914,5,"['2', '5']"
8915,5,"['2', '16']"
8916,5,"['2', '16']"
8917,5,['4']
8918,5,"['2', '3', '16']"
8919,5,['2']
8920,5,['5']
8921,5,"['2', '5']"
8922,5,"['2', '16']"
8923,5,['2']
8924,5,['2']
8925,5,['16']
8926,5,['2']
8927,5,"['2', '16']"
8928,5,"['2', '16']"
8929,5,"['2', '5']"
8930,5,"['2', '5']"
8931,5,['2']
8932,5,"['2', '5']"
8933,5,['5']
8934,5,"['2', '5']"
8935,5,"['2', '16']"
8936,5,"['2', '5']"
8937,5,"['2', '5', '16']"
8938,5,"['3', '16']"
8939,5,['5']
8940,5,['2']
8941,5,"['2', '5']"
8942,5,"['2', '4']"
8943,5,"['2', '5']"
8944,5,"['2', '4']"
8945,5,['2']
8946,5,"['2', '5']"
8947,5,['2']
8948,5,"['3', '4']"
8949,5,['2']
8950,5,"['2', '16']"
8951,5,"['2', '16']"
8952,5,"['4', '16']"
8953,5,"['2', '16']"
8954,5,['4']
8955,5,"['2', '16']"
8956,5,['16']
8957,5,"['2', '5', '16']"
8958,5,['16']
8959,5,"['2', '5', '16']"
8960,5,['2']
8961,5,"['2', '5']"
8962,5,['2']
8963,5,"['2', '4', '16']"
8964,5,"['2', '5']"
8965,5,"['2', '16']"
8966,5,"['2', '5', '16']"
8967,5,"['2', '26']"
8968,5,"['5', '16']"
8969,5,['2']
8970,5,"['2', '5', '16']"
8971,5,"['2', '5']"
8972,5,['2']
8973,5,"['4', '22']"
8974,5,"['2', '5']"
8975,5,"['2', '16']"
8976,5,['2']
8977,5,['16']
8978,5,"['2', '16']"
8979,5,"['2', '5']"
8980,5,['16']
8981,5,"['2', '16']"
8982,5,['5']
8983,5,"['2', '3']"
8984,5,['2']
8985,5,['2']
8986,5,['2']
8987,5,"['2', '5']"
8988,5,"['2', '5']"
8989,5,"['2', '19']"
8990,5,['16']
8991,5,['2']
8992,5,"['2', '5', '17']"
8993,5,['2']
8994,5,"['2', '16']"
8995,5,['2']
8996,5,['19']
8997,5,['5']
8998,5,"['2', '16']"
8999,5,"['2', '5']"
9000,5,"['16', '22']"
9001,5,"['2', '5']"
9002,5,"['2', '16', '19']"
9003,5,"['2', '5']"
9004,5,"['2', '19']"
9005,5,"['2', '5']"
9006,5,"['1', '2', '16']"
9007,5,"['4', '16']"
9008,5,"['4', '16', '22']"
9009,5,"['2', '16', '22']"
9010,5,"['3', '4']"
9011,5,"['2', '16']"
9012,5,"['2', '5']"
9013,5,"['2', '4', '16']"
9014,5,"['2', '16']"
9015,5,['2']
9016,5,"['2', '4', '16']"
9017,5,"['2', '5']"
9018,5,"['2', '5', '11']"
9019,5,"['2', '5', '16']"
9020,5,"['2', '16']"
9021,5,"['2', '16']"
9022,5,"['2', '16']"
9023,5,['2']
9024,5,"['2', '5']"
9025,5,"['2', '16']"
9026,5,"['2', '5', '19']"
9027,5,"['4', '16']"
9028,5,"['2', '4', '16']"
9029,5,"['2', '16']"
9030,5,"['4', '5']"
9031,5,['16']
9032,5,"['2', '5', '19']"
9033,5,['2']
9034,5,['2']
9035,5,"['2', '4', '16']"
9036,5,"['2', '16']"
9037,5,['2']
9038,5,['22']
9039,5,"['2', '4']"
9040,5,"['2', '5']"
9041,5,"['2', '5']"
9042,5,['2']
9043,5,['2']
9044,5,"['3', '16']"
9045,5,['16']
9046,5,"['3', '16']"
9047,5,"['2', '5']"
9048,5,"['2', '19']"
9049,5,"['2', '16']"
9050,5,"['16', '22']"
9051,5,"['2', '15', '16']"
9052,5,"['16', '22']"
9053,5,"['2', '16']"
9054,5,"['2', '4', '16']"
9055,5,"['2', '4', '16']"
9056,5,['2']
9057,5,"['2', '16', '26']"
9058,5,"['2', '5', '16']"
9059,5,"['2', '16']"
9060,5,['16']
9061,5,"['2', '16']"
9062,5,['2']
9063,5,"['3', '4', '19']"
9064,5,"['16', '22']"
9065,5,"['2', '5', '16']"
9066,5,['16']
9067,5,"['4', '16']"
9068,4,['2']
9069,5,['16']
9070,5,"['2', '5', '11']"
9071,5,"['2', '5']"
9072,5,"['2', '5', '16']"
9073,5,"['2', '16']"
9074,5,['2']
9075,5,"['5', '19']"
9076,5,"['2', '16', '22']"
9077,5,"['2', '3']"
9078,5,['11']
9079,5,"['2', '5']"
9080,5,['16']
9081,5,"['2', '4']"
9083,5,['16']
9084,5,"['2', '5']"
9085,5,"['4', '16', '22']"
9086,5,['2']
9087,5,['2']
9088,5,"['2', '5']"
9089,5,['2']
9090,5,"['2', '4', '16']"
9091,5,"['16', '19']"
9092,5,"['2', '16']"
9093,5,"['2', '5']"
9094,5,"['2', '5']"
9095,5,['16']
9096,5,"['5', '19']"
9097,5,"['2', '3', '5']"
9098,5,['5']
9099,5,"['2', '5']"
9100,6,"['2', '5']"
9101,6,['16']
9102,6,"['2', '16']"
9103,6,['4']
9104,6,"['2', '5']"
9105,6,['2']
9106,6,"['2', '5']"
9107,6,['2']
9108,6,"['2', '16']"
9109,6,"['2', '5', '19']"
9110,6,"['2', '4', '5', '16']"
9111,6,"['2', '5']"
9112,6,"['5', '16']"
9113,6,"['2', '19']"
9114,6,"['2', '4', '16']"
9115,6,['16']
9116,6,"['2', '5', '16']"
9117,6,"['2', '5']"
9119,6,"['4', '16']"
9120,6,['16']
9121,6,"['2', '5']"
9122,6,"['2', '16', '22']"
9123,6,"['2', '16']"
9124,6,['16']
9125,6,"['2', '16']"
9126,6,"['2', '16']"
9127,6,"['2', '5']"
9128,6,"['2', '4']"
9129,6,['16']
9130,6,"['2', '5']"
9131,6,"['5', '19']"
9132,6,"['4', '19']"
9133,6,"['4', '19']"
9134,6,"['4', '13']"
9135,6,['2']
9136,6,['2']
9137,6,"['2', '16']"
9138,6,"['2', '5']"
9139,6,['16']
9140,6,"['2', '5']"
9141,6,['19']
9142,6,"['2', '16']"
9143,6,"['1', '16']"
9144,6,"['2', '16']"
9145,6,"['1', '2', '16']"
9146,6,"['2', '5']"
9147,6,"['2', '3', '5']"
9148,6,['2']
9149,6,['2']
9150,6,"['2', '4', '13']"
9151,6,['16']
9152,6,['16']
9153,6,"['2', '4']"
9154,6,"['2', '5']"
9155,6,"['2', '3', '4']"
9156,6,['2']
9157,6,"['2', '5']"
9158,6,"['2', '5']"
9159,6,"['2', '5']"
9160,6,['2']
9161,6,"['2', '4']"
9162,6,"['2', '16']"
9163,6,"['2', '16']"
9164,6,"['2', '16']"
9165,6,['2']
9166,6,['22']
9167,6,"['2', '4']"
9168,6,['5']
9169,6,"['2', '5']"
9170,6,['16']
9171,6,"['2', '16']"
9172,6,"['5', '11']"
9173,6,['2']
9174,6,['19']
9175,6,['2']
9176,6,"['2', '5', '19']"
9177,6,"['2', '16']"
9179,6,"['2', '5']"
9180,6,"['2', '5']"
9181,6,"['2', '16']"
9182,6,['2']
9183,6,['16']
9184,6,['16']
9185,6,['2']
9186,6,"['2', '5', '16']"
9187,6,"['2', '5']"
9188,6,"['16', '22']"
9189,6,"['2', '5']"
9190,6,"['2', '5', '16']"
9191,6,"['2', '16']"
9192,6,['5']
9193,6,"['2', '16', '22']"
9194,6,"['2', '5']"
9195,6,"['2', '4']"
9196,6,"['2', '5']"
9197,6,"['2', '5', '16']"
9198,6,['2']
9199,6,"['3', '16']"
9200,6,"['2', '16']"
9201,6,['2']
9202,6,"['2', '16']"
9203,6,"['2', '16']"
9204,6,"['2', '5']"
9205,6,['16']
9206,6,"['5', '16']"
9207,6,"['2', '16']"
9208,6,"['16', '22']"
9209,6,"['4', '16']"
9210,6,['16']
9211,6,['2']
9212,6,"['5', '11', '19']"
9213,6,['2']
9214,6,['2']
9215,6,"['2', '16']"
9216,6,"['2', '16']"
9217,6,"['2', '4']"
9218,6,"['2', '5']"
9219,6,['2']
9220,6,"['2', '5']"
9221,6,"['2', '5']"
9222,6,"['2', '5']"
9223,6,['2']
9224,6,['16']
9225,6,['16']
9226,6,"['2', '4']"
9227,6,"['2', '4']"
9228,6,"['2', '16']"
9229,6,"['2', '16']"
9230,6,"['2', '16']"
9231,6,"['2', '5', '11']"
9232,6,"['2', '16']"
9233,6,['4']
